id,word,freq
640,script,656
2135,standalon,44
3418,jemalloc,91
3734,linkag,14
7395,unix,22
218,uniniti,129
806,avoid,198
13223,pkey_stack,1
1230,issu,219
1713,scan,35
5861,clang,82
698,start,444
13193,incrementalgc,3
63,type,981
1551,lower,53
2532,unexpect,377
6562,ionmonkey,504
6562,ionmonkey,504
7639,payload,3
12765,codegener,7
843,recurs,146
3895,jsobject,115
4059,defaultvalu,14
227,close,934
2697,exceed,11
2779,cycl,146
3125,collector,89
3126,fault,41
3450,travers,57
4645,refcount,26
4734,ref,4
393,mention,37
4230,imacro,12
276,instead,553
663,regress,687
858,extens,397
3538,randomli,44
6906,findrefer,5
9079,pipe,3
437,element,1002
483,state,378
849,class,240
1279,pseudo,53
1342,lock,117
330,longer,398
13224,ksvgatom,1
502,connect,213
2569,loss,31
3274,socket,33
7738,reconnect,9
3306,threadsaf,24
3584,nsstandardurl,23
3480,unsign,393
3502,comparison,151
4511,gfxfont,12
9363,tautolog,4
147,compon,274
697,handl,486
998,event,997
59,gener,423
68,instal,642
115,modifi,140
210,default,684
389,target,170
885,json,135
6994,webapp,52
7373,gaia,22
307,correct,194
1230,issu,219
2771,prototyp,199
4357,defineproperti,23
166,place,566
181,call,678
301,wrong,775
666,dump,64
2779,cycl,146
3090,broke,52
3125,collector,89
3450,travers,57
5595,nsxpconnect,17
6823,objshrink,15
584,compil,595
6562,ionmonkey,504
13225,jsop_not,1
180,appear,438
663,regress,687
1724,thunderbird,427
2425,cursor,146
2671,spin,30
148,data,557
352,size,486
421,limit,74
496,clear,358
595,cach,470
897,recent,167
1977,async,71
2682,disk,67
85,version,391
1457,emerg,7
5797,angl,84
49,time,749
73,multipl,356
78,document,871
1178,schedul,9
15,javascript,468
46,method,390
408,block,403
851,like,201
1431,noscript,49
1655,overrid,82
560,argument,301
1891,float,258
1950,extend,83
6562,ionmonkey,504
13226,callwithabi,1
106,allow,498
341,input,469
697,handl,486
896,click,809
1467,popup,268
13227,opencontrol,1
422,memori,538
465,report,485
6926,mallocsizeof,4
13228,xpti,2
180,appear,438
329,word,188
726,random,164
977,scroll,616
4159,bolder,2
13229,whatsup,1
686,base,419
2253,nsdomclassinfo,20
115,modifi,140
201,warn,954
298,messag,1189
368,obsolet,57
427,contain,491
466,ignor,243
1017,prefix,58
1048,consol,416
1082,registr,21
1771,chrome,584
228,return,673
3895,jsobject,115
13230,getscriptobject,1
597,implement,896
6885,telephoni,31
13231,dtmf,1
1218,parser,178
3299,formatt,5
7164,ril_work,3
13232,plumb,1
597,implement,896
2006,glue,21
14,creat,714
59,gener,423
140,valu,858
515,tool,113
543,read,294
2077,dictionari,83
2233,helper,59
7236,webidl,39
4149,devic,140
7058,shut,28
7679,reboot,7
3597,jsfun,22
7216,isinterpret,6
737,unus,272
2183,nsdragservic,8
13233,getshellvers,1
307,correct,194
344,doubl,215
677,color,275
687,manag,371
764,part,42
891,librari,225
1398,licens,96
5744,android,260
6900,mozutil,6
18,option,541
349,enabl,840
11653,tracejit,7
128,unit,177
181,call,678
1146,unsupport,21
13234,invertsign,1
3274,socket,33
13235,rilb,1
13236,rilproxi,1
353,width,268
953,greater,14
1990,viewbox,28
2418,zero,156
1572,backend,110
5797,angl,84
7066,essl,3
24,invalid,526
341,input,469
715,regexp,97
1236,pattern,62
528,entri,322
595,cach,470
1124,refresh,136
2358,near,28
2449,expir,31
2677,asynchron,29
452,merg,93
13237,setvmframereg,1
12875,je_fre,2
13238,closedir,1
4616,worker,131
62,tabl,678
740,vertic,156
1568,outsid,100
1950,extend,83
2719,colspan,23
5088,damag,5
3662,xpcshell,139
5684,gfxinfo,26
5975,blocklist,32
597,implement,896
6562,ionmonkey,504
7031,callvm,4
349,enabl,840
445,screen,322
538,interfac,204
687,manag,371
6847,bright,7
6969,power,13
389,target,170
563,pass,240
776,client,81
188,valid,191
330,longer,398
5814,semant,15
49,time,749
734,remain,84
1572,backend,110
1944,level,146
6753,batteri,22
13200,charg,6
555,string,539
3836,isindex,20
5609,dummi,13
595,cach,470
6600,telemetri,77
352,size,486
1025,gecko,94
1693,increas,112
2892,libxul,90
3615,investig,132
10126,substanti,2
14,creat,714
50,user,570
413,convert,149
1049,tree,401
1683,nscontentutil,77
4171,typedef,16
1,doc,59
40,save,392
827,larg,262
1566,intermitt,820
2163,googl,216
7353,spdi,27
64,upgrad,162
87,final,115
1989,spec,101
7292,pywebsocket,5
32,featur,117
248,check,780
1611,linux,547
5684,gfxinfo,26
6720,backout,14
6932,nsderivedsaf,4
24,invalid,526
465,report,485
543,read,294
7239,asan,13
13239,popoffprec,1
233,fatal,58
240,print,621
1059,stack,286
1399,hit,41
68,instal,642
314,permiss,154
687,manag,371
1959,app,114
2382,offlin,117
6994,webapp,52
201,warn,954
737,unus,272
6170,fulltest,3
6171,propertycach,3
13240,withh,1
422,memori,538
465,report,485
4647,webgl,319
5789,adapt,26
336,link,762
377,usag,162
422,memori,538
508,process,393
1855,measur,27
2095,virtual,88
2892,libxul,90
9984,peak,3
6,charact,416
242,share,110
746,font,662
893,ident,125
2704,coverag,9
998,event,997
2579,dispatch,60
13241,did_paint,1
465,report,485
1080,debug,329
1427,thread,352
1984,seamonkey,183
1995,safe,123
2004,getthread,8
3584,nsstandardurl,23
3662,xpcshell,139
13242,test_proxi,1
343,comment,212
412,news,66
712,load,1006
13243,cnet,1
227,close,934
276,instead,553
998,event,997
5729,postmessag,10
7551,homescreen,10
14,creat,714
834,engin,193
285,label,256
388,move,271
389,target,170
1702,mous,309
2688,hover,203
13244,sizeofcod,1
50,user,570
341,input,469
697,handl,486
1855,measur,27
620,char,226
1798,const,329
2824,affixmgr,25
8199,parse_fil,2
755,write,219
4233,barrier,27
13245,baseshap,6
13246,getterobj,1
13247,setterobj,1
3250,gcrun,19
4577,jsgc,49
4233,barrier,27
4869,jsscript,48
13248,function_,1
227,close,934
298,messag,1189
330,longer,398
483,state,378
1500,incom,34
2579,dispatch,60
5941,websocket,83
92,possibl,291
2824,affixmgr,25
11534,parse_convt,2
16,null,592
92,possibl,291
248,check,780
584,compil,595
5761,mjit,40
92,possibl,291
188,valid,191
341,input,469
2555,presshel,57
13249,setresolut,1
92,possibl,291
186,pars,235
13250,svgnumberlist,1
92,possibl,291
110,duplic,218
880,condit,119
13251,findspecialword,2
13252,wordsplitst,2
92,possibl,291
110,duplic,218
1441,express,196
5192,interpol,16
92,possibl,291
2597,memset,12
16,null,592
92,possibl,291
248,check,780
1127,init,139
33,assign,141
92,possibl,291
344,doubl,215
33,assign,141
92,possibl,291
344,doubl,215
12053,puppetwidget,3
1187,favor,11
7176,domexcept,7
13253,rangeexcept,1
501,point,147
1736,mathml,165
1989,spec,101
2603,compli,7
3500,integr,77
4404,adjust,44
13254,treatment,1
136,long,233
697,handl,486
1349,loop,182
1989,spec,101
1005,widget,256
2658,nsfilepick,16
2808,vista,108
1147,split,106
2070,linker,34
2892,libxul,90
3911,pressur,24
13255,reliev,1
1093,compat,65
1713,scan,35
2187,increment,65
1967,append,51
6109,prepend,5
11301,ld_library_path,5
181,call,678
237,miss,655
4233,barrier,27
13256,densearray,1
597,implement,896
1130,protocol,127
4506,compositor,20
7091,omtc,34
181,call,678
1812,xpconnect,65
9023,wstring,2
712,load,1006
878,separ,144
1379,symbol,126
2490,desktop,127
6848,gonk,54
121,reset,111
483,state,378
3274,socket,33
7738,reconnect,9
584,compil,595
593,platform,130
1073,probabl,71
1146,unsupport,21
3472,kfreebsd,5
5797,angl,84
11027,hurd,4
13257,osinclud,1
68,instal,642
314,permiss,154
1959,app,114
5524,indexeddb,114
13258,unlimit,1
584,compil,595
1817,mingw,100
240,print,621
912,mean,20
1812,xpconnect,65
3941,pruint,17
1254,reflect,74
13195,defaultmut,2
148,data,557
290,profil,295
880,condit,119
932,malform,58
3054,shell,146
660,replac,302
863,true,216
1206,forgotten,5
3239,pr_true,13
6753,batteri,22
422,memori,538
465,report,485
998,event,997
1216,count,155
6600,telemetri,77
32,featur,117
290,profil,295
7300,glibc,7
7917,backtrac,4
62,tabl,678
272,requir,231
435,reduc,84
664,space,332
4486,quickstub,25
5826,reloc,26
6111,glengin,2
241,broken,1014
3814,robust,13
352,size,486
3799,record,41
13036,mozvibr,2
57,ad,299
587,make,192
852,style,676
3017,elem,10
6478,weakmap,30
13259,boom,2
597,implement,896
849,class,240
7077,peerconnect,10
13260,localstream,1
13261,remotestream,1
2014,resiz,256
13262,deguarante,1
213,resolv,52
276,instead,553
357,sourc,280
2724,layer,306
4126,textur,72
5429,renderlay,17
13076,updatesurfac,2
998,event,997
1815,mutat,76
13263,mozbeforeres,1
922,imag,1017
1067,upload,107
6185,dialogu,18
330,longer,398
2669,nightli,208
13264,intergr,2
487,renam,185
13265,nsitelephon,1
23,format,149
201,warn,954
252,shouldn,341
409,download,448
456,exist,265
746,font,662
1146,unsupport,21
670,cleanup,155
5524,indexeddb,114
6313,followup,18
85,version,391
651,hyphen,43
228,return,673
527,wrap,151
584,compil,595
597,implement,896
1203,syntax,59
13266,moz_noreturn,1
2060,delay,69
3659,termin,41
5941,websocket,83
7738,reconnect,9
7949,abnorm,4
813,follow,197
852,style,676
1017,prefix,58
6464,mfbt,25
13267,moz_,3
1039,servic,201
4397,jetpack,22
13268,nulldomstr,1
13269,nullstr,1
13270,voidstr,1
109,use,326
834,engin,193
1568,outsid,100
6218,typedarray,7
508,process,393
563,pass,240
1884,node,331
2013,nshtmleditor,30
13271,achildrenonli,2
1445,colgroup,13
2497,program,48
2719,colspan,23
13272,endindex,2
13273,startindex,2
73,multipl,356
227,close,934
357,sourc,280
712,load,1006
869,track,93
1005,widget,256
1572,backend,110
2589,region,55
2614,dirti,29
6848,gonk,54
375,relat,190
1294,hang,404
8621,autoconf,17
13274,awt_,1
13275,cm_bldtype,1
460,properti,691
654,length,221
1145,sqlite,62
4288,localstorag,40
511,session,239
1184,cancel,124
7353,spdi,27
13276,queu,1
301,wrong,775
352,size,486
372,match,295
632,singl,111
1566,intermitt,820
5594,test_xhr,4
6131,cluster,19
6453,blob,38
12436,responsetyp,12
1229,clean,184
12123,jstype,2
233,fatal,58
484,turn,158
597,implement,896
926,frame,581
1413,branch,234
2032,pointer,218
6863,chromehang,4
401,improv,192
6464,mfbt,25
6817,lifoalloc,4
195,browser,1092
227,close,934
228,return,673
307,correct,194
1267,navig,274
2141,away,64
5941,websocket,83
16,null,592
37,statu,216
6753,batteri,22
13277,fclose,1
670,cleanup,155
593,platform,130
4170,stdint,15
53,perform,209
663,regress,687
2577,huge,56
3510,benchmark,37
3637,sunspid,23
227,close,934
13278,moz_z_adl,1
420,hack,41
5744,android,260
13279,dladdr,1
241,broken,1014
2014,resiz,256
4509,maemo,48
6543,meego,11
148,data,557
272,requir,231
459,manual,52
746,font,662
1055,sync,132
180,appear,438
666,dump,64
4616,worker,131
8,control,319
538,interfac,204
3211,light,27
13280,libhardwar,1
237,miss,655
342,clone,59
4119,jsfunction,11
4233,barrier,27
292,oper,216
336,link,762
5744,android,260
12383,libstdc,9
12944,skia,42
140,valu,858
228,return,673
553,garbag,59
2072,static,137
4274,analysi,49
5861,clang,82
2684,round,64
6562,ionmonkey,504
13281,getframeinfo,1
2400,malloc,51
2402,trace,234
2937,msvc,70
1252,readm,25
1710,cairo,246
2937,msvc,70
228,return,673
2458,nsifilepick,8
13282,filterindex,1
126,incorrect,450
173,direct,140
403,insid,278
751,render,559
7203,opposit,5
210,default,684
692,auto,142
4,section,59
493,request,220
949,owner,28
1147,split,106
4248,registri,28
16,null,592
147,compon,274
455,util,66
743,silent,49
13283,jof_callop,1
33,assign,141
140,valu,858
553,garbag,59
779,undefin,303
2072,static,137
2530,media,251
4274,analysi,49
5861,clang,82
248,check,780
435,reduc,84
675,black,171
1884,node,331
3450,travers,57
3615,investig,132
157,send,201
290,profil,295
4037,netwerk,41
13284,teststspars,1
414,databas,69
288,caus,1029
342,clone,59
1444,resourc,113
1446,copi,304
1609,reload,208
1946,live,146
2800,stream,102
597,implement,896
6562,ionmonkey,504
13285,thunk,1
33,assign,141
237,miss,655
1432,border,342
593,platform,130
8373,tier,5
12944,skia,42
4703,jsscope,34
5291,lastproperti,6
13286,hastabl,1
4170,stdint,15
437,element,1002
558,head,50
7010,voiceov,8
13287,recogniz,4
25,list,758
403,insid,278
411,announc,22
437,element,1002
78,document,871
442,titl,338
558,head,50
786,repeat,74
1265,fieldset,38
3203,legend,29
3614,groupbox,13
7010,voiceov,8
8666,selectfram,2
1524,ensur,60
2929,cover,50
6885,telephoni,31
11517,scenario,3
231,pref,284
494,aren,94
922,imag,1017
1038,decod,184
1609,reload,208
1005,widget,256
1572,backend,110
6848,gonk,54
13288,inputread,2
13289,libui,1
1230,issu,219
3858,endian,23
13290,yarrjit,1
175,proxi,170
502,connect,213
5941,websocket,83
7603,bootstrap,17
597,implement,896
797,activ,302
13291,ontrimmemori,1
307,correct,194
597,implement,896
10229,playbackr,2
13292,mediael,1
13293,pitch,1
484,turn,158
5789,adapt,26
6923,bluetooth,136
2092,microsoft,23
13294,browsercomp,1
13295,sidebysid,3
41,templat,167
355,core,49
811,short,103
2099,explicit,29
2608,instanti,26
12944,skia,42
13296,advancemetr,1
13297,getadvancedata,1
140,valu,858
172,access,800
437,element,1002
460,properti,691
1147,split,106
1262,special,90
10604,flatten,5
12554,jsrope,2
195,browser,1092
290,profil,295
1294,hang,404
1533,built,80
1059,stack,286
1427,thread,352
2960,walk,17
9337,teach,7
12263,ns_stackwalk,4
53,perform,209
330,longer,398
633,graphic,78
653,trigger,246
820,mode,560
1168,affect,68
1584,discret,7
4647,webgl,319
5949,dual,11
6038,macbook,4
2163,googl,216
2164,map,110
292,oper,216
3970,nsrefptr,33
16,null,592
926,frame,581
273,unnecessari,108
849,class,240
6267,nsunicharentri,2
2000,designmod,61
4311,nsirang,5
25,list,758
675,black,171
3450,travers,57
3615,investig,132
1083,architectur,16
1128,root,174
1144,nativ,247
2718,squar,23
1826,alpha,64
6,charact,416
36,set,531
145,throw,271
1164,unknown,82
13298,getcharsetalia,1
1578,reason,23
437,element,1002
445,screen,322
998,event,997
2014,resiz,256
301,wrong,775
321,guess,19
563,pass,240
13299,textoverflow,2
460,properti,691
922,imag,1017
1169,background,479
1230,issu,219
1432,border,342
6313,followup,18
7416,unprefix,21
354,array,356
1144,nativ,247
2148,iter,96
4722,jsstring,39
14,creat,714
186,pars,235
1884,node,331
2753,constructor,105
6314,jstest,22
210,default,684
349,enabl,840
13300,trace_al,1
235,intern,72
860,stop,306
1727,queryinterfac,38
1005,widget,256
5744,android,260
13301,mjnienv,1
13302,vers,1
14,creat,714
25,list,758
224,line,755
348,blank,216
408,block,403
437,element,1002
1707,dynam,146
24,invalid,526
584,compil,595
640,script,656
6562,ionmonkey,504
3807,shape,83
5377,writabl,10
24,invalid,526
1059,stack,286
1358,inlin,275
5024,jaeger,11
6562,ionmonkey,504
13303,undefinedloc,1
142,depend,237
806,avoid,198
1869,xpcom,149
2006,glue,21
5764,jsctype,4
544,applic,318
13304,rlogin,1
13305,telnet,1
13306,js_neither,1
50,user,570
1812,xpconnect,65
5310,uintn,8
110,duplic,218
147,compon,274
1860,arab,39
5543,ligatur,14
89,releas,329
92,possibl,291
344,doubl,215
8894,nscolor,4
955,disappear,212
167,public,43
201,warn,954
288,caus,1029
4098,hashtabl,24
6562,ionmonkey,504
12481,jsop_mod,4
452,merg,93
6562,ionmonkey,504
13307,framepush,2
1382,optim,189
3450,travers,57
1342,lock,117
3417,unlock,16
344,doubl,215
497,provid,202
2930,macro,82
6464,mfbt,25
10448,twiddl,2
55,secur,387
248,check,780
5201,nodesfromrect,2
322,hard,85
421,limit,74
13308,gcmaxbyt,1
166,place,566
508,process,393
755,write,219
1052,written,18
2778,collect,75
2779,cycl,146
91,display,1017
633,graphic,78
1446,copi,304
2344,buffer,194
2589,region,55
3071,flicker,66
3379,fallback,43
3993,emul,24
9,detect,176
179,system,22
3022,machin,36
3858,endian,23
13309,endia,1
379,defin,294
2759,openbsd,26
13310,getdent,1
63,type,981
377,usag,162
686,base,419
2760,uint,59
4616,worker,131
224,line,755
1112,add,31
1235,zoom,208
2339,white,129
1998,listen,131
7135,rild,3
13311,nitz,2
1054,get,278
3877,rebuilt,7
63,type,981
215,integ,186
6036,infer,33
6562,ionmonkey,504
497,provid,202
560,argument,301
1143,function,794
1358,inlin,275
6562,ionmonkey,504
6848,gonk,54
13312,sensor,12
73,multipl,356
445,screen,322
1572,backend,110
4824,orient,40
6848,gonk,54
487,renam,185
13313,nsiradiowork,1
13314,radiomanag,1
25,list,758
284,align,165
527,wrap,151
565,number,264
612,inner,58
740,vertic,156
955,disappear,212
1358,inlin,275
1532,item,553
1901,nest,131
2727,quirk,28
3292,bullet,18
17,object,935
354,array,356
563,pass,240
851,like,201
879,behav,47
1033,domain,126
240,print,621
714,extra,126
2395,paren,27
13315,js_assert_if,1
445,screen,322
1884,node,331
2433,disconnect,37
2532,unexpect,377
115,modifi,140
263,filter,309
1491,self,50
11787,treewalk,6
142,depend,237
235,intern,72
555,string,539
1857,thebe,53
63,type,981
197,push,74
237,miss,655
6036,infer,33
6750,jsinfer,16
1491,self,50
4703,jsscope,34
12978,nativecontain,2
13316,aprop,1
136,long,233
292,oper,216
3480,unsign,393
3807,shape,83
7274,heapptr,8
87,final,115
4703,jsscope,34
11,incorrectli,289
12214,pushback,2
140,valu,858
4414,unbox,12
6562,ionmonkey,504
1572,backend,110
6848,gonk,54
9959,idleservic,2
820,mode,560
998,event,997
2408,timeout,161
9960,poll,9
11495,nsidleservic,4
12814,regularli,2
1946,live,146
6562,ionmonkey,504
7040,linearscan,5
13317,jsword,1
5,spell,113
343,comment,212
13219,spdysess,8
186,pars,235
1218,parser,178
2252,refactor,86
3643,fragment,53
4162,nshtml,69
562,inherit,115
2621,nsframemanag,24
597,implement,896
878,separ,144
964,ifram,281
6937,mozbrows,29
13318,proccess,1
94,specif,133
3844,tracer,20
4980,jsop,21
660,replac,302
1143,function,794
1358,inlin,275
77,current,203
105,storag,93
435,reduc,84
597,implement,896
755,write,219
203,descript,102
276,instead,553
799,role,105
13319,axwebarea,1
13320,nscocoafeatur,1
1088,notifi,80
4424,idl,37
59,gener,423
276,instead,553
4603,objdir,21
6893,mozconfig,37
9697,topsrcdir,7
301,wrong,775
1884,node,331
4311,nsirang,5
172,access,800
4491,unalign,4
5043,sigbu,7
13321,encodenumb,1
228,return,673
683,fals,194
820,mode,560
1080,debug,329
5030,blow,6
6368,visitor,3
13322,visitmetadata,1
181,call,678
6562,ionmonkey,504
2458,nsifilepick,8
2657,appendfilt,3
4204,picker,40
13323,filterapp,1
301,wrong,775
140,valu,858
344,doubl,215
6562,ionmonkey,504
7031,callvm,4
201,warn,954
584,compil,595
922,imag,1017
968,draw,173
1038,decod,184
216,paramet,213
2568,offset,139
1835,shutdown,273
1869,xpcom,149
5524,indexeddb,114
6930,moz_fin,5
24,invalid,526
187,properli,346
6562,ionmonkey,504
1363,abil,48
6527,lion,49
25,list,758
63,type,981
336,link,762
849,class,240
1995,safe,123
698,start,444
2814,interv,29
6562,ionmonkey,504
626,potenti,85
827,larg,262
2033,alloc,207
2344,buffer,194
11376,fallibl,3
63,type,981
382,path,232
686,base,419
1324,fast,86
5242,getprop,7
6562,ionmonkey,504
11020,setprop,4
597,implement,896
1572,backend,110
1710,cairo,246
6642,azur,89
5,spell,113
4351,unusu,2
697,handl,486
1484,suspici,9
33,assign,141
187,properli,346
292,oper,216
697,handl,486
1491,self,50
13324,sharedlibrari,1
6575,stackfram,11
195,browser,1092
653,trigger,246
1677,transform,193
5415,methodjit,79
597,implement,896
6103,coercion,3
6575,stackfram,11
13325,stray,3
13326,tofunct,4
1172,typo,83
3836,isindex,20
5609,dummi,13
260,privat,318
820,mode,560
1054,get,278
1055,sync,132
4288,localstorag,40
365,variabl,367
990,margin,103
1966,uniti,13
12944,skia,42
13327,skdraw,1
6642,azur,89
7621,canvaslayerogl,7
13159,drawtarget,5
51,extrem,37
667,instruct,56
1212,queue,39
5822,expens,10
6562,ionmonkey,504
12802,lsra,4
106,allow,498
153,disabl,765
349,enabl,840
4616,worker,131
13328,harden,1
101,local,373
148,data,557
497,provid,202
869,track,93
1080,debug,329
6562,ionmonkey,504
6879,bailout,13
9990,rate,16
6848,gonk,54
677,color,275
1025,gecko,94
13329,emoji,1
380,directori,201
466,ignor,243
698,start,444
6996,gitignor,2
670,cleanup,155
1444,resourc,113
4126,textur,72
1024,mozilla,846
17,object,935
460,properti,691
2823,ecma_,20
3358,proto,50
3807,shape,83
5377,writabl,10
78,document,871
153,disabl,765
564,expect,308
726,random,164
4124,tabbrows,65
998,event,997
2014,resiz,256
2214,fire,152
5009,sizemod,8
5010,windowst,2
13330,sizemodechang,1
18,option,541
185,order,184
336,link,762
2956,framework,20
2796,jsruntim,16
1093,compat,65
9209,stdc,4
11,incorrectli,289
14,creat,714
288,caus,1029
2963,back,16
5452,pixmap,12
6691,glxtest,7
766,second,205
1169,background,479
1178,schedul,9
2408,timeout,161
6600,telemetri,77
437,element,1002
442,titl,338
1520,posit,459
1702,mous,309
1733,tooltip,133
2532,unexpect,377
3136,removechild,7
328,thing,108
432,cell,191
6809,ismark,8
7084,static_cast,19
3615,investig,132
13331,compartmentgc,1
9,detect,176
408,block,403
549,byte,92
866,lost,112
1385,definit,65
1739,testcas,187
2274,valgrind,70
3653,vector,26
880,condit,119
1441,express,196
8566,miscompil,5
242,share,110
319,determin,69
464,locat,446
1609,reload,208
4161,geoloc,85
181,call,678
416,finish,69
4467,needlessli,12
13332,simletest,2
13333,test_eventctor,2
89,releas,329
820,mode,560
1427,thread,352
1812,xpconnect,65
2951,main,162
65,form,289
248,check,780
276,instead,553
881,parent,223
1005,widget,256
2013,nshtmleditor,30
2303,child,171
13334,isemptynodeimpl,1
49,time,749
712,load,1006
1321,wait,97
2530,media,251
2683,reftest,424
4179,crashtest,117
13335,thunderbirdtri,1
697,handl,486
1369,interact,67
7804,fixup,14
12944,skia,42
13336,scaledfont,1
2879,nscacheservic,17
420,hack,41
149,delet,631
319,determin,69
344,doubl,215
1066,temporari,41
2344,buffer,194
353,width,268
1988,height,252
2191,metric,28
5205,mspace,4
934,transport,15
3274,socket,33
893,ident,125
1107,letter,170
1520,posit,459
13337,apart,1
3129,revis,30
12944,skia,42
181,call,678
6644,nodeinfomanag,5
8558,nsinodeinfo,4
2256,ancestor,20
7362,aroot,2
50,user,570
111,mark,247
148,data,557
675,black,171
1884,node,331
2467,own,10
140,valu,858
241,broken,1014
3268,jsapi,52
13338,gcbyte,1
13339,gcparam,1
181,call,678
1835,shutdown,273
1869,xpcom,149
6884,clearonshutdown,4
16,null,592
2766,derefer,39
13340,adirtyrect,1
13341,paintsvg,1
201,warn,954
349,enabl,840
5744,android,260
166,place,566
523,right,461
998,event,997
1373,flush,58
1452,layout,453
3682,deliv,7
6853,mousemov,9
148,data,557
543,read,294
626,potenti,85
1671,overflow,415
2344,buffer,194
487,renam,185
1594,scheme,37
1989,spec,101
6453,blob,38
13342,filedata,2
227,close,934
414,databas,69
2879,nscacheservic,17
5200,late,25
181,call,678
416,finish,69
3676,test_bug,314
4467,needlessli,12
4923,simpletest,31
543,read,294
63,type,981
2532,unexpect,377
6562,ionmonkey,504
352,size,486
465,report,485
2033,alloc,207
13343,propog,1
113,take,87
2753,constructor,105
5835,gfxintsiz,3
172,access,800
799,role,105
13344,expandoifi,2
248,check,780
292,oper,216
580,configur,228
1024,mozilla,846
2532,unexpect,377
126,incorrect,450
185,order,184
587,make,192
998,event,997
2439,assumpt,8
3676,test_bug,314
560,argument,301
1891,float,258
1950,extend,83
6562,ionmonkey,504
12481,jsop_mod,4
106,allow,498
201,warn,954
343,comment,212
852,style,676
2308,jsopcod,36
483,state,378
714,extra,126
2760,uint,59
866,lost,112
1998,listen,131
5285,matchmedia,3
172,access,800
1267,navig,274
1771,chrome,584
6896,moztelephoni,5
16,null,592
130,redirect,114
464,locat,446
697,handl,486
787,crlf,11
833,inject,50
1133,exploit,37
11783,suscept,4
4596,clamp,17
13345,nshttp,1
252,shouldn,341
562,inherit,115
13346,nsstackfram,1
181,call,678
416,finish,69
4467,needlessli,12
13332,simletest,2
13333,test_eventctor,2
15,javascript,468
131,site,406
1451,heavi,11
189,drop,493
993,trunk,308
1294,hang,404
1920,volum,23
1996,flash,419
2817,figur,48
9152,significantli,3
80,header,428
151,http,448
184,field,495
1181,constant,104
1229,clean,184
13347,nshttpatomlist,1
78,document,871
4398,sessionstorag,9
365,variabl,367
737,unus,272
4769,werror,25
49,time,749
59,gener,423
1566,intermitt,820
3675,mochitest,522
119,twice,129
138,small,142
1261,play,231
5348,shot,9
59,gener,423
63,type,981
298,messag,1189
584,compil,595
697,handl,486
1786,declar,126
1977,async,71
4782,ipdl,60
290,profil,295
7300,glibc,7
7917,backtrac,4
108,inconsist,133
231,pref,284
422,memori,538
444,name,270
869,track,93
13348,mediastorag,2
248,check,780
1946,live,146
13349,hasanylivehook,1
147,compon,274
687,manag,371
1421,network,134
36,set,531
49,time,749
759,zone,9
2887,clock,14
4404,adjust,44
416,finish,69
1229,clean,184
1566,intermitt,820
1771,chrome,584
3675,mochitest,522
3676,test_bug,314
13350,fashion,4
204,differ,302
4149,devic,140
13351,backlight,1
13352,frob,1
47,plugin,831
91,display,1017
675,black,171
751,render,559
2807,opaqu,32
5036,wmode,8
12552,xbgr,2
4511,gfxfont,12
13353,agecacheentri,1
78,document,871
464,locat,446
755,write,219
2141,away,64
5030,blow,6
860,stop,306
2669,nightli,208
3842,netvib,3
172,access,800
813,follow,197
1771,chrome,584
5524,indexeddb,114
186,pars,235
4813,specul,15
145,throw,271
1143,function,794
1843,except,393
7919,func,5
416,finish,69
1229,clean,184
1566,intermitt,820
2532,unexpect,377
3675,mochitest,522
4161,geoloc,85
13350,fashion,4
13354,test_clearwatch,1
109,use,326
640,script,656
2568,offset,139
4218,pop,22
7419,jsanalyz,6
13355,jsop_swap,1
23,format,149
3939,jsinterp,47
3981,reg,56
4115,js_codespec,4
663,regress,687
1592,clobber,26
2123,regist,105
6562,ionmonkey,504
12543,volatil,2
1182,begin,51
1798,const,329
3653,vector,26
108,inconsist,133
115,modifi,140
528,entri,322
595,cach,470
10052,doom,3
657,inform,181
1049,tree,401
1592,clobber,26
1946,live,146
181,call,678
2123,regist,105
6562,ionmonkey,504
9240,spill,4
153,disabl,765
5270,subpixel,16
6642,azur,89
667,instruct,56
2930,macro,82
3909,assembl,47
6562,ionmonkey,504
13356,fstp,1
1059,stack,286
6667,jsdbg,34
11697,isfunctionfram,5
181,call,678
592,switch,402
1500,incom,34
3839,audio,180
6885,telephoni,31
127,queri,183
483,state,378
1449,shadow,148
2947,minim,87
4647,webgl,319
1088,notifi,80
7134,webtelephoni,14
584,compil,595
6562,ionmonkey,504
10398,jsop_instanceof,3
77,current,203
78,document,871
372,match,295
612,inner,58
1055,sync,132
5473,mdocument,8
301,wrong,775
469,refer,224
645,case,271
1231,scope,154
2232,chain,55
6562,ionmonkey,504
496,clear,358
1427,thread,352
1835,shutdown,273
8415,nsthread,6
13357,meventobserv,1
289,index,202
541,unicod,110
7767,slim,4
142,depend,237
172,access,800
227,close,934
349,enabl,840
2369,nsaccess,74
13152,visibilityst,2
1709,xform,72
6600,telemetri,77
388,move,271
1342,lock,117
2164,map,110
7441,bing,10
201,warn,954
8776,nsstringapi,4
1778,js_assert,44
6464,mfbt,25
114,flag,210
560,argument,301
584,compil,595
5861,clang,82
13358,qunus,1
63,type,981
377,usag,162
1812,xpconnect,65
186,pars,235
762,feedback,44
922,imag,1017
945,neg,92
3370,pipelin,35
290,profil,295
1611,linux,547
62,tabl,678
301,wrong,775
